A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,Class
0.423380876,0.983811746,0.150879871,0.351641147,0.8318493,0.691518071,0.329656342,0.741645627,0.583772093,0.421369984,0.821695428,0.942189268,0.115171932,0.1656828,0.355612583,0.522143445,0.845387639,B
0.370890043,0.992310838,0.355248602,0.470749479,0.172798597,0.517471702,0.633443426,0.280253576,0.490106122,0.573534705,0.26595739,0.678534315,0.586670992,0.236072432,0.873526987,0.212238833,0.746793495,C
0.624038503,0.493019754,0.847296508,0.941837508,0.738568768,0.320906463,0.465040852,0.849138642,0.279662864,0.082556832,0.588998668,0.684205922,0.16596056,0.596567336,0.900727674,0.428975158,0.276656707,B
0.050874353,0.43882363,0.596437603,0.016725559,0.084997891,0.147560966,0.911329632,0.924782043,0.593440948,0.162249452,0.458678461,0.468833083,0.596897214,0.226043642,0.509288234,0.609547921,0.961176843,D
0.84321889,0.562333152,0.773991683,0.869839821,0.197951624,0.531669359,0.529656293,0.856332403,0.476625109,0.42449758,0.949758762,0.26834731,0.086707038,0.184462695,0.100980703,0.776887986,0.390970466,C
0.6659904,0.803502655,0.348311935,0.048694994,0.328699862,0.303169733,0.271037722,0.143046231,0.039704978,0.147366635,0.130186002,0.594803461,0.229112494,0.946533447,0.66067329,0.478572335,0.939835434,D
0.848555338,0.397908916,0.376983646,0.530330644,0.921622172,0.464885895,0.102042407,0.615096648,0.263657493,0.344094251,0.122417684,0.487656954,0.792605491,0.013964244,0.633187909,0.643716521,0.290289661,D
0.927385996,0.959807205,0.881750497,0.703262443,0.411211868,0.5780614,0.683599514,0.138169509,0.378522188,0.601214092,0.5552753,0.242882163,0.109833357,0.681293818,0.440819321,0.514428334,0.35708223,B
0.98727299,0.641996399,0.349438542,0.670539553,0.47959291,0.69967124,0.039463123,0.119928133,0.575122848,0.738621462,0.179782879,0.625694186,0.192398685,0.263643486,0.500147622,0.607261182,0.37081608,C
0.835517476,0.972233779,0.449406359,0.345947929,0.353483919,0.080637031,0.016525203,0.537876746,0.555804888,0.193022553,0.493083642,0.723991893,0.516534718,0.558677101,0.400316212,0.986031792,0.291520144,C
0.56521933,0.566991792,0.255818671,0.663587419,0.292326325,0.727336463,0.861104208,0.847206438,0.683848275,0.328636799,0.761460977,0.471104498,0.44780602,0.84865765,0.267918866,0.082766128,0.686818755,B
0.282685929,0.64309461,0.972609964,0.102234126,0.489163622,0.638849057,0.50345597,0.333194921,0.331196722,0.406324518,0.523854112,0.621986315,0.239283949,0.008020144,0.278385273,0.344483854,0.765600369,D
0.538236922,0.878400679,0.994700959,0.227412327,0.790062958,0.648339432,0.506801817,0.850776922,0.109496413,0.146024018,0.824889317,0.626880581,0.175304783,0.512576619,0.791475481,0.743030364,0.742077041,A
0.474750115,0.934871674,0.231100896,0.775792189,0.503222568,0.9690971,0.243482143,0.967843106,0.744690294,0.874696649,0.504150992,0.27476935,0.271572287,0.804391271,0.761135589,0.094190669,0.415660379,B
0.794153285,0.603271618,0.273390353,0.733619611,0.165673183,0.399220836,0.134156194,0.04635091,0.8560923,0.801324601,0.893334869,0.799837031,0.283333654,0.206031101,0.529307024,0.571939614,0.374932376,C
0.908732567,0.152424754,0.220083162,0.953293469,0.395008516,0.974844943,0.218286388,0.308294069,0.18347466,0.610292214,0.732831225,0.111454083,0.436652586,0.544822446,0.184950476,0.070485303,0.306422654,D
0.719321801,0.68284144,0.780420536,0.21808957,0.503212576,0.051289163,0.179181996,0.606260581,0.451457158,0.254796608,0.254485858,0.697639597,0.054116189,0.227948495,0.294475078,0.251134737,0.759746836,E
0.089665029,0.181817757,0.827621605,0.748609179,0.18925482,0.801534717,0.090701323,0.566134566,0.317087844,0.557275847,0.509453249,0.898508637,0.380868515,0.606887309,0.162946422,0.483422213,0.039254495,D
0.523838557,0.398603048,0.347977771,0.120271511,0.705303441,0.601549041,0.62293444,0.445140625,0.566087055,0.332856856,0.129790252,0.050204509,0.062213846,0.021350508,0.797459189,0.962252663,0.329239068,D
0.840019442,0.528530732,0.397775828,0.7425954,0.192321394,0.93536443,0.620331289,0.952049492,0.196405224,0.290704373,0.273321797,0.861061398,0.923688012,0.676000302,0.828413584,0.835011825,0.552373658,A
0.609731983,0.649560469,0.973428651,0.947054782,0.919478986,0.316583163,0.328642405,0.141707479,0.346964486,0.792423093,0.700636442,0.009980223,0.052555702,0.55913909,0.071741322,0.419473832,0.019536028,D
0.216354797,0.016689351,0.399813169,0.028725644,0.17481577,0.116192397,0.025424229,0.253753319,0.276195627,0.994863375,0.832928208,0.44645489,0.386562884,0.724420667,0.445070998,0.646201926,0.854487785,E
0.438225784,0.742352597,0.289807936,0.257152714,0.139484473,0.762856481,0.324545946,0.579702858,0.656750566,0.45663385,0.651935513,0.859765451,0.98395071,0.148656286,0.302701323,0.084140295,0.694816188,C
0.885291453,0.080584924,0.073467341,0.855330622,0.861971442,0.388784516,0.90647912,0.910464071,0.508964723,0.443861509,0.004653679,0.305400412,0.427394775,0.871863191,0.541665079,0.412570866,0.843264238,B
0.663188882,0.325332058,0.123728502,0.876611222,0.760238959,0.580944733,0.814549463,0.051961778,0.808279922,0.282152059,0.69762918,0.981323528,0.604986774,0.737284815,0.928222185,0.129347919,0.250505395,B
0.416227964,0.605557073,0.540717152,0.960001208,0.319530161,0.658553516,0.126518023,0.21025175,0.121155767,0.668884658,0.858642814,0.413504613,0.636915343,0.40006593,0.227991108,0.45737212,0.441334419,C
0.999766256,0.337369635,0.747434568,0.192341097,0.009987248,0.23801271,0.825987856,0.833968572,0.808361533,0.402543519,0.080424046,0.177824376,0.334272931,0.62094752,0.429927693,0.057744521,0.381012153,D
0.754005708,0.396515368,0.059457593,0.495199631,0.509112808,0.808397877,0.400959456,0.001919111,0.239438974,0.92238851,0.857383769,0.905505228,0.35324989,0.968528358,0.759937254,0.082916013,0.515590606,B
0.816540674,0.655411995,0.716762801,0.201304523,0.15974716,0.549369715,0.436901813,0.089943501,0.329722089,0.784867209,0.6255442,0.286748728,0.00615962,0.509860953,0.364523799,0.588953619,0.353349675,D
0.447048526,0.181797367,0.947901047,0.676868027,0.061363141,0.56276723,0.616715685,0.062611752,0.549644954,0.341343809,0.841086849,0.335657302,0.353107334,0.89561716,0.784696718,0.54308697,0.088047104,C
0.373569091,0.503525726,0.658752474,0.347839349,0.680672651,0.453159123,0.954528052,0.924541879,0.331873192,0.060569635,0.001116949,0.897505984,0.981235802,0.917436707,0.054188377,0.737220984,0.064059309,C
0.743828655,0.221379133,0.546797214,0.724875929,0.223532769,0.637607562,0.806398323,0.313350387,0.450507278,0.046619433,0.03396003,0.702456077,0.695852188,0.68105344,0.360633615,0.37424098,0.585472728,C
0.777384016,0.640111155,0.410201387,0.454899672,0.525241682,0.598446258,0.878415825,0.377850521,0.367416831,0.771987886,0.045388196,0.261777944,0.277304803,0.678145182,0.688529797,0.88935102,0.876607325,B
0.620191709,0.730586079,0.287416187,0.056449976,0.760963498,0.933779416,0.687859215,0.413051016,0.395954874,0.800335665,0.428877596,0.884975747,0.523294892,0.99273333,0.904447623,0.575618122,0.324866968,A
0.723340087,0.734281153,0.658938872,0.640368864,0.846531035,0.603098418,0.484487167,0.361180226,0.762665351,0.088548455,0.330911198,0.536665497,0.901631348,0.998407231,0.5660451,0.675641261,0.685419304,A
0.25237376,0.376213923,0.046284136,0.603880929,0.923119014,0.970813761,0.199371479,0.205082693,0.740715336,0.789894506,0.153399546,0.514085518,0.925009969,0.979539289,0.666746137,0.303220637,0.168924231,C
0.62972034,0.164201188,0.144039084,0.935368558,0.390248922,0.831027793,0.194659709,0.253877162,0.508074828,0.131567426,0.426850397,0.413904555,0.696167625,0.900662449,0.578404969,0.215843078,0.889243583,C
0.41781907,0.972733843,0.821676864,0.756775002,0.871029316,0.870692589,0.936321568,0.900703247,0.6736894,0.392578847,0.682651085,0.191670575,0.060931601,0.73289748,0.554288192,0.06767296,0.581258869,A
0.883184204,0.332135236,0.745794854,0.797521332,0.320280137,0.836919034,0.166262725,0.90030321,0.901004691,0.806489342,0.144814937,0.00396356,0.903691168,0.131314079,0.433333416,0.596943037,0.520373824,B
0.447986147,0.041793675,0.391061034,0.917848003,0.161956821,0.025011395,0.500922183,0.643207102,0.286881249,0.815476162,0.161885012,0.032663641,0.108742123,0.639620556,0.081729591,0.932903522,0.781080552,E
0.573472214,0.225612519,0.81748188,0.042725249,0.527367705,0.754792034,0.903974973,0.03319466,0.593926628,0.376240246,0.60341084,0.331235048,0.596398532,0.018624247,0.654202341,0.060929167,0.074195269,D
0.437275751,0.089567834,0.834930351,0.980485676,0.53023049,0.954401647,0.31398578,0.476313085,0.503096301,0.167630189,0.832775516,0.91258237,0.427348915,0.384561558,0.343239058,0.917934312,0.641760163,B
0.657653559,0.359017829,0.178307673,0.439175949,0.767240809,0.541686488,0.40742588,0.073669653,0.238509001,0.301969702,0.069227132,0.079132022,0.921450031,0.661504522,0.550885399,0.501198243,0.474291187,D
0.447007579,0.216648533,0.972568731,0.522808267,0.799394327,0.007912202,0.521832135,0.472106153,0.306283846,0.822786526,0.907677282,0.17978057,0.547415033,0.271207676,0.802714066,0.918904583,0.850622674,B
0.64484218,0.774540584,0.441972724,0.621158103,0.301566452,0.62393552,0.663700816,0.808743884,0.540803278,0.304007848,0.976509631,0.584504226,0.966049159,0.928487442,0.86210173,0.928218217,0.377827224,A
0.028596137,0.714916439,0.941698047,0.601218485,0.633593517,0.212509623,0.676470809,0.808489107,0.769905396,0.307043417,0.326417275,0.874217031,0.83644182,0.490224615,0.673610324,0.078732619,0.855672559,B
0.024475514,0.756051926,0.402790276,0.587971311,0.179747346,0.905910834,0.934140732,0.231459468,0.877608348,0.205041775,0.529500863,0.45641755,0.414807642,0.775114971,0.350792854,0.187670842,0.192108302,C
0.157135409,0.654217896,0.865599575,0.255374774,0.381731457,0.178824213,0.913836863,0.255341382,0.282877396,0.483152318,0.886602701,0.32937259,0.755579092,0.17141112,0.649189252,0.937575059,0.454879211,C
0.183368126,0.836362856,0.647933809,0.073799179,0.291632356,0.635745681,0.346436543,0.052857559,0.229160618,0.860047439,0.45753622,0.73276002,0.649117459,0.065402341,0.104080845,0.299546209,0.1635927,E
0.794502479,0.002213791,0.089312913,0.258604701,0.754443842,0.775603286,0.484976141,0.47110702,0.208827535,0.047168521,0.04278245,0.720051311,0.539890852,0.236790706,0.27996818,0.750933287,0.198534131,E
0.511204988,0.435648518,0.78270741,0.617167166,0.430738113,0.866286079,0.966210414,0.014551855,0.090506517,0.579322022,0.377950137,0.678501534,0.769517972,0.795100831,0.267389531,0.42485079,0.078409677,C
0.940504126,0.462710195,0.84017701,0.401161715,0.363359803,0.842317847,0.37988796,0.300662204,0.439204418,0.867835988,0.110869632,0.745534501,0.288928927,0.59816653,0.835839522,0.931398567,0.853457397,A
0.456231536,0.823156539,0.642738456,0.805477543,0.021058282,0.765893221,0.777832658,0.22886988,0.507824804,0.084904109,0.270020403,0.668242741,0.818336303,0.447597486,0.143967909,0.718471112,0.271627328,C
0.231151815,0.418913013,0.690055683,0.836422119,0.849502524,0.813585135,0.49898326,0.561954495,0.415202138,0.884727215,0.235175335,0.265681127,0.049233166,0.405636245,0.271576946,0.189383338,0.951580346,C
0.308112511,0.42612601,0.289472914,0.735714227,0.86200829,0.891674129,0.276379853,0.412671756,0.827572975,0.908709705,0.41499439,0.750926443,0.27558088,0.695314208,0.653930612,0.38856537,0.023443895,B
0.964541635,0.532923121,0.696091452,0.19702212,0.773842463,0.899256924,0.622804858,0.139482663,0.64966298,0.60633971,0.722715361,0.158884994,0.800647856,0.971002606,0.040611613,0.718836325,0.655169339,A
0.49295895,0.187124229,0.087157403,0.248095644,0.872006614,0.226308971,0.204090627,0.459810272,0.935100967,0.672538548,0.969998183,0.80322626,0.361038738,0.432037013,0.934677859,0.455407549,0.649604431,C
0.495705665,0.613072687,0.004197922,0.736909735,0.395682436,0.93384704,0.712883357,0.761714175,0.998906035,0.579458523,0.806146119,0.759469676,0.24625725,0.835245614,0.012192434,0.242537621,0.348865599,B
0.971128411,0.815952512,0.077709435,0.178082911,0.071697799,0.774616438,0.303073232,0.02917972,0.293159396,0.688140806,0.049329311,0.57868144,0.381848428,0.942922534,0.165069408,0.784900929,0.140937701,D
0.552699992,0.037824968,0.733155364,0.84184907,0.212929022,0.207512635,0.335452187,0.788482709,0.733435077,0.322996411,0.201832466,0.283572406,0.358822232,0.808921166,0.929854582,0.116525159,0.073849973,D
0.905637835,0.477959946,0.859844824,0.416806963,0.085657776,0.705829497,0.071076736,0.012349184,0.550969887,0.167742485,0.4626497,0.645182826,0.623961072,0.980639142,0.639646665,0.810637645,0.190947593,C
0.866552696,0.390588007,0.425837262,0.591681506,0.734697479,0.969652818,0.792330505,0.130667243,0.088040199,0.942991068,0.55458863,0.812663108,0.018995227,0.642490947,0.730712272,0.045548001,0.554115451,B
0.401299792,0.814952478,0.306286437,0.255702654,0.650084507,0.457807279,0.901069282,0.427073082,0.84541294,0.167541151,0.978050884,0.850134064,0.276673154,0.787576659,0.271328754,0.225356275,0.971165184,B
0.78931739,0.673874721,0.105902542,0.342200427,0.251431409,0.991990528,0.886866452,0.995269651,0.803595444,0.85567062,0.386164166,0.96293172,0.924048428,0.702619463,0.579804693,0.545038279,0.278098203,A
0.408396424,0.619067008,0.334960329,0.010504372,0.159473184,0.805702569,0.375569422,0.957020552,0.644625631,0.571952233,0.086669316,0.653351195,0.979206811,0.213507747,0.941453382,0.188055334,0.68228213,C
0.390947332,0.627511123,0.514425928,0.618890793,0.167958681,0.591264353,0.800835165,0.72563407,0.925942694,0.857102329,0.592321609,0.280773145,0.5730625,0.829376672,0.453818886,0.085813451,0.635966796,B
0.811284181,0.994188907,0.133849891,0.839619891,0.438124708,0.095833623,0.027927256,0.306136906,0.899539061,0.957689315,0.421086048,0.819454074,0.238185548,0.04622272,0.868887453,0.696733155,0.326126426,C
0.630647827,0.295483974,0.966231145,0.050234949,0.918289448,0.364797943,0.797433571,0.136089467,0.335299794,0.390463215,0.00317947,0.239017396,0.658244066,0.589138709,0.317614836,0.356349508,0.414307174,D
0.925534883,0.147010459,0.161507536,0.075924655,0.221388833,0.858093257,0.133782952,0.48596374,0.754330691,0.277868884,0.337277343,0.385030807,0.230787456,0.460431786,0.28632266,0.741803675,0.502985785,E
0.25095572,0.594897627,0.931384326,0.931273011,0.020349272,0.390775325,0.170699737,0.422770734,0.699756286,0.796012393,0.646038978,0.984681441,0.279793365,0.473060179,0.660320883,0.010265768,0.751313608,B
0.053747014,0.08728082,0.524530387,0.151809744,0.421401084,0.64152494,0.918206825,0.468929019,0.255715767,0.216754455,0.219822788,0.839475971,0.019915088,0.398031762,0.041396657,0.003495159,0.441398713,E
0.466426302,0.462166575,0.94701621,0.207336091,0.487814658,0.706922875,0.763452237,0.108794819,0.259063811,0.49669113,0.42089739,0.63675037,0.632717884,0.540262401,0.19393791,0.255975604,0.028884252,D
0.141607486,0.334951353,0.754819971,0.586435873,0.224752494,0.674713679,0.356564333,0.179035144,0.172941392,0.077683581,0.374748451,0.786010713,0.705615121,0.661047603,0.808884712,0.570010547,0.885432332,C
0.243704878,0.988156147,0.538564174,0.233561513,0.959591006,0.290493914,0.095977613,0.236311119,0.560537436,0.134504091,0.767053671,0.186821137,0.414517483,0.143002174,0.271348772,0.64034648,0.713515924,D
0.247354594,0.248529631,0.572738234,0.013553925,0.983018344,0.832445473,0.847531005,0.96648723,0.158148451,0.653862545,0.564281836,0.108396505,0.173785365,0.365465771,0.890977826,0.693660236,0.783033122,B
0.291719912,0.653168978,0.24593768,0.745467402,0.547416042,0.766513042,0.788704941,0.248820785,0.591635186,0.509504979,0.128477928,0.669042029,0.263480684,0.461495066,0.594250555,0.144762784,0.34912003,D
0.440011835,0.31424095,0.611979959,0.620911258,0.329767052,0.749569555,0.33982643,0.449730573,0.074889303,0.834122125,0.240990882,0.845405128,0.366280065,0.633512657,0.601744368,0.031438864,0.72351289,C
0.683166897,0.690032622,0.861407856,0.698233654,0.035196673,0.046079014,0.068576376,0.681436301,0.524301022,0.735938797,0.695839051,0.896969723,0.133259749,0.428193298,0.450329767,0.520547995,0.527880482,C
0.740320632,0.008623761,0.777240028,0.206906044,0.619858708,0.049558756,0.451877137,0.090217388,0.572521663,0.625765576,0.753770357,0.464356102,0.049735972,0.522221911,0.173217677,0.330001476,0.015417911,E
0.759186868,0.949374527,0.141494381,0.254761606,0.50531876,0.970510627,0.985848725,0.010670366,0.152072733,0.725653983,0.654929863,0.580686908,0.589784595,0.373483987,0.166782452,0.600801628,0.118072273,C
0.108680618,0.483185025,0.897443418,0.709033287,0.002032214,0.458163201,0.419609507,0.274174702,0.217308936,0.641855802,0.695559208,0.920115441,0.52294243,0.303389758,0.866089065,0.833161676,0.629549982,C
0.879826438,0.822202376,0.363660522,0.232175086,0.293298678,0.783232031,0.542070475,0.570822966,0.854112282,0.932229507,0.607552492,0.516110657,0.209534109,0.700235632,0.007146988,0.594410625,0.101778419,B
0.284409706,0.633713929,0.763664413,0.553019682,0.540742338,0.548256823,0.957386519,0.385381477,0.887350008,0.978619685,0.673087307,0.986603558,0.119899277,0.530595915,0.388028058,0.335204117,0.294112378,B
0.846909605,0.540031882,0.986688717,0.800407147,0.918439581,0.514420782,0.254847434,0.952322138,0.690250484,0.157331514,0.174557805,0.222118844,0.872894073,0.274754968,0.694870354,0.812534398,0.99962123,A
0.42027492,0.232558956,0.459416594,0.794995823,0.439875234,0.610133892,0.044556451,0.872825465,0.333761097,0.675084238,0.220705032,0.919865871,0.061544744,0.359743939,0.382378127,0.536091651,0.198023884,D
0.528119239,0.073663975,0.412734804,0.009530671,0.175551995,0.961271807,0.98025449,0.559905632,0.411179835,0.95177914,0.364671195,0.801194096,0.877847014,0.572748621,0.407513559,0.23280254,0.901754795,B
0.568116497,0.631890653,0.740742202,0.252910034,0.299250814,0.697221166,0.016011821,0.875211344,0.136347464,0.981343069,0.2767185,0.994519053,0.095602593,0.368708505,0.712193607,0.210368018,0.797413265,C
0.37040679,0.515143573,0.624238753,0.897056104,0.13990481,0.353591174,0.241545408,0.559218396,0.080138852,0.859657793,0.868055878,0.528145626,0.13537029,0.919541084,0.732963636,0.519292604,0.083907756,C
0.225790417,0.124311275,0.861497684,0.466288703,0.871944134,0.734229605,0.52068319,0.771449872,0.711612876,0.359936455,0.964103692,0.590869476,0.731109666,0.864809182,0.475569082,0.212575775,0.413206611,B
0.073431541,0.594852216,0.460681625,0.75746946,0.687388488,0.511235662,0.166951615,0.076090472,0.585627934,0.838030159,0.358077451,0.191291994,0.867362686,0.634333196,0.761152794,0.115427871,0.493439627,C
0.858584706,0.591621604,0.057938122,0.865439669,0.826626527,0.490441711,0.993973378,0.850358764,0.404980249,0.868959938,0.222717181,0.223749177,0.53666572,0.672618099,0.905292178,0.373381368,0.702780571,A
0.746733077,0.228656576,0.744459769,0.727454459,0.569394411,0.4022985,0.473000458,0.839551969,0.743195192,0.753284977,0.567868175,0.332054811,0.85302352,0.502312461,0.895059917,0.523602232,0.074526071,B
0.647828253,0.11280933,0.521380158,0.304751105,0.335699166,0.1165659,0.263222988,0.530182417,0.034431293,0.916326403,0.882396832,0.47012224,0.305776935,0.390870754,0.65456952,0.592007176,0.684980861,D
0.664327299,0.212100386,0.577152953,0.530190288,0.611221274,0.353848113,0.846518832,0.956581553,0.570018291,0.156231295,0.997087639,0.12755973,0.060045154,0.632695438,0.926352041,0.409003758,0.700540194,B
0.204542474,0.447096479,0.769141626,0.78830708,0.91438048,0.441071396,0.365776019,0.85043219,0.272846752,0.27000163,0.458922452,0.70658006,0.351778323,0.349534317,0.776346706,0.043033916,0.896936245,C
0.947197511,0.576446718,0.707551812,0.036705933,0.395357655,0.90228858,0.327780157,0.620731605,0.092701379,0.298580151,0.723083179,0.656831309,0.828966929,0.232451924,0.165935846,0.98526957,0.119007008,C
0.381999918,0.789764055,0.996205608,0.814830685,0.311003147,0.780275446,0.652729924,0.245764889,0.864765493,0.26872492,0.83027776,0.189111367,0.932355895,0.841646343,0.41489709,0.676374145,0.439477219,A
0.148967652,0.26696114,0.123656647,0.955174336,0.848877461,0.787231685,0.920585824,0.071363604,0.152712284,0.523763416,0.112351456,0.663081875,0.949540804,0.648715254,0.68607031,0.087350083,0.330053298,C
0.136029131,0.037520725,0.655687232,0.182561792,0.464354438,0.647554847,0.003607975,0.411494101,0.2959881,0.571681669,0.637524634,0.122759639,0.629937828,0.056528072,0.98454031,0.116615422,0.734239417,E
0.547455281,0.50227069,0.523534069,0.426565313,0.419285709,0.506211595,0.855190591,0.020408607,0.173422654,0.302543027,0.446567239,0.59795723,0.763571937,0.094042045,0.322933092,0.391901961,0.642346509,D
0.946204704,0.464639158,0.485488788,0.338359864,0.314352084,0.520194168,0.151728162,0.181739412,0.234931104,0.074811627,0.713188244,0.001073094,0.42790842,0.271231424,0.692818235,0.693838097,0.858327938,D
0.58684795,0.426103869,0.884049115,0.535275965,0.123090292,0.972358368,0.173543545,0.665473211,0.08402956,0.104725821,0.503028406,0.833092545,0.398313499,0.210797709,0.308159412,0.719029917,0.813336001,C
0.26010682,0.69841247,0.319089483,0.120204592,0.011237242,0.759784765,0.041596818,0.525768048,0.493471552,0.507572424,0.101066856,0.7638697,0.451941508,0.687033938,0.612101451,0.241958605,0.480213449,D
0.879992659,0.481380887,0.804670975,0.902044728,0.85368106,0.327305004,0.106281976,0.208064762,0.321526084,0.577154291,0.571890177,0.605053691,0.463519095,0.298151734,0.196860831,0.731267956,0.692034505,B
0.289514391,0.602592352,0.690837366,0.431902256,0.716512668,0.890689774,0.424364618,0.183219044,0.85024339,0.301275341,0.94185007,0.352739207,0.384931411,0.973948876,0.366533053,0.404009562,0.91478139,B
0.284789533,0.609203419,0.377270776,0.075178419,0.100582894,0.778377067,0.053455175,0.244909364,0.52775748,0.864714699,0.196482489,0.250466403,0.921293339,0.739637398,0.038671406,0.512317633,0.184387161,E
0.71563904,0.201442045,0.728324972,0.206449843,0.036821969,0.5318192,0.605516806,0.705307866,0.834845418,0.907094197,0.704737552,0.192642742,0.98947626,0.715696822,0.201407893,0.48355777,0.02574814,C
0.447502131,0.664278051,0.732230966,0.589436187,0.456457753,0.726830116,0.086128062,0.943262894,0.491958983,0.442258338,0.459056322,0.900015053,0.111581791,0.966534064,0.793856617,0.424357385,0.744920589,B
0.952939618,0.068608749,0.620190817,0.551409336,0.543780252,0.081189229,0.584832543,0.740174779,0.54309282,0.224098142,0.96676642,0.360620537,0.929315873,0.636543733,0.315128232,0.282309034,0.470107862,C
0.457166105,0.120040508,0.907450321,0.35071119,0.779140944,0.437265635,0.952615071,0.545942482,0.205360999,0.937687374,0.100341187,0.195563527,0.350962859,0.21418254,0.587771374,0.203562364,0.263061736,D
0.912013759,0.647892243,0.152664403,0.959456912,0.65579132,0.738600905,0.631660725,0.793030315,0.127594518,0.357589474,0.84510796,0.557184957,0.04814293,0.181843434,0.760604331,0.878196128,0.381810465,B
0.756186166,0.944245871,0.534717776,0.167098835,0.430086001,0.992493973,0.151684872,0.68750031,0.164527418,0.969611368,0.663504809,0.108958301,0.22689554,0.366349999,0.007703083,0.10475673,0.893890653,C
0.666704732,0.477526674,0.349739743,0.641961243,0.010454026,0.47213387,0.835487572,0.783746495,0.314441379,0.649584228,0.624056042,0.669033867,0.142085357,0.325502321,0.980091657,0.353940584,0.248139511,C
0.504481342,0.680019305,0.660636272,0.209627411,0.035846902,0.825689896,0.519636205,0.996567729,0.456610681,0.682998563,0.600989678,0.694323268,0.010042833,0.399090168,0.572111999,0.218135796,0.989279868,B
0.615062909,0.098720775,0.031540899,0.375462009,0.18608965,0.856306816,0.612244058,0.819007177,0.28220646,0.805549613,0.972504082,0.797542782,0.558546345,0.614115189,0.916778136,0.543657664,0.748543761,B
0.073266509,0.226388674,0.378130193,0.934830774,0.627177167,0.855055007,0.99142633,0.611543104,0.105483904,0.032454567,0.842783223,0.62283101,0.68914318,0.354509042,0.925133172,0.443857561,0.367021001,B
0.070463206,0.92592764,0.596847551,0.443828017,0.793820889,0.280763955,0.881265784,0.366309437,0.305173532,0.220339038,0.519737327,0.804941236,0.648656512,0.475913108,0.694834025,0.551922656,0.839006845,B
0.411725647,0.489319821,0.955045291,0.038250122,0.380221677,0.091009933,0.627599435,0.514127954,0.481903737,0.784405825,0.744940632,0.893988671,0.344359815,0.347123694,0.828981108,0.313327076,0.430281587,C
0.952987501,0.111025962,0.695689612,0.909312883,0.130033861,0.123731402,0.75740491,0.793906454,0.07081069,0.715655946,0.855189176,0.439630274,0.418284126,0.030497077,0.611747434,0.864815171,0.165630158,C
0.308799897,0.352593709,0.662586663,0.744344154,0.781613879,0.727259139,0.397346614,0.44332552,0.620710131,0.695662427,0.353277161,0.775180189,0.255310451,0.546369786,0.748674246,0.905625572,0.173322091,B
0.109652533,0.547414822,0.524148157,0.594798217,0.398800276,0.488436378,0.779052057,0.604373938,0.793901179,0.489929842,0.949836688,0.255943411,0.673601303,0.81274039,0.984689678,0.631610812,0.795387342,A
0.453681657,0.429264691,0.493213676,0.901079892,0.68794829,0.130796117,0.674088148,0.132612919,0.093765487,0.704351008,0.052789018,0.943594587,0.41778602,0.433471731,0.099230365,0.790291845,0.657474664,C
0.380694322,0.314844386,0.128560085,0.295519172,0.485696818,0.074173544,0.004989295,0.141983215,0.233500623,0.032852883,0.002731065,0.087510883,0.640724599,0.167606615,0.524524612,0.684501975,0.318460143,E
0.371320901,0.360466593,0.741783029,0.411200896,0.372481554,0.080552917,0.582699874,0.984685342,0.999983301,0.803694552,0.177804914,0.459436383,0.313182848,0.460243582,0.989253065,0.961567972,0.447968037,B
0.821515823,0.927748626,0.249648876,0.468236983,0.86033357,0.162328895,0.265632205,0.474995423,0.816190806,0.989844866,0.411712618,0.068002837,0.95238986,0.87992856,0.340494797,0.022970552,0.961280328,B
0.011227327,0.205147953,0.573137528,0.923674341,0.696806107,0.603150758,0.277714419,0.177988673,0.599621504,0.231933124,0.753688111,0.892089593,0.778151104,0.2857891,0.171033606,0.133116294,0.507924223,D
0.568143081,0.74281057,0.01172362,0.799935397,0.005432645,0.301559372,0.521013338,0.346152297,0.298259028,0.295053218,0.936192448,0.23301314,0.652648553,0.927991542,0.794090429,0.590977431,0.934373301,C
0.509645143,0.199756735,0.89431658,0.934630066,0.206323645,0.004626142,0.261517232,0.788512043,0.632397255,0.540190579,0.807611784,0.232254451,0.681778617,0.786652877,0.58908861,0.229824266,0.287811403,C
0.612154684,0.965485726,0.835148047,0.951380895,0.800431013,0.087445873,0.557577038,0.23374825,0.671407719,0.050530512,0.775734848,0.76673717,0.109688881,0.521199004,0.836420368,0.936791463,0.47931858,A
0.042534864,0.260930505,0.883526893,0.0588393,0.967883362,0.372539321,0.628115783,0.44131216,0.958576222,0.670305333,0.638332035,0.874118037,0.872803222,0.462904083,0.921116452,0.028206674,0.787628012,B
0.743076187,0.709214505,0.548489486,0.669643678,0.60912394,0.253399606,0.929182312,0.809675257,0.579112488,0.968816593,0.005154404,0.65277232,0.80922932,0.544597845,0.059085726,0.844854139,0.630986138,A
0.327202426,0.228665152,0.460377776,0.690806359,0.045657035,0.988480453,0.687359541,0.256008694,0.778728051,0.638965239,0.481089105,0.160356668,0.065184914,0.010625107,0.838256362,0.227422227,0.763712658,D
0.954873546,0.667029517,0.522240518,0.960649474,0.571214946,0.606260811,0.346145497,0.669236794,0.100954468,0.192382112,0.555269662,0.199973231,0.936404782,0.041474422,0.486734834,0.781129291,0.04172427,C
0.48085785,0.680106701,0.951140429,0.439287558,0.923332589,0.532158798,0.496146481,0.938088333,0.556450839,0.380547338,0.260754375,0.767554517,0.461951196,0.255264928,0.934975308,0.765070831,0.740964051,A
